PERMNO,P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,R0,R1,R2,R3,R4
84607,-1.887816018270281e-06,-2.0976994094514694e-05,-1.2918298530016418e-06,-6.72446214934677e-07,1.174537038272153e-05,-1.141519049306549e-05,5.042099212007143e-07,-1.2910134437361722e-05,-1.6008517980229962e-06,-1.840144698465365e-05,-7.79540761225668e-06,1.2975257256940595e-05,-1.7316637440772745e-05,-9.905117316893158e-06,4.975352117285951e-06,8.681307147963544e-06,-0.03589212588136383,0.0020463907443384467,0.007425246617568101,0.0008224018893954523
84636,-2.474584847854845e-06,9.382837475776071e-07,-6.678241550090244e-07,3.719746527425525e-06,9.785532634610792e-07,-3.6792828577180955e-06,4.872674919327184e-06,-4.521093299057034e-06,-9.082909928356816e-06,8.18332190985385e-06,-1.402538824271329e-07,-6.632170841406345e-06,2.8101244612452403e-06,-3.747802166107394e-06,4.875739665520718e-06,1.695928660999291e-14,-7.443939712511742e-12,-0.0001792146766154151,0.0005930227785594295,0.00349547799600767
84656,-2.1037986697436985e-06,2.304057624246142e-07,-2.585793449182824e-06,-8.884485718631931e-07,-1.492508592571332e-06,4.829651772790749e-06,6.979523586336225e-06,4.292269472353346e-06,7.060382061240984e-06,3.6325794753249345e-06,3.675921490036352e-06,-4.809803381093279e-06,-8.503122368717603e-06,-1.927587588159201e-05,-1.2105531956999843e-05,-1.8433163416565308e-14,-1.1945227591627069e-11,-0.00027287909362290496,0.0010311602232150473,0.0002858769996730969
84723,-2.595877439821498e-06,-8.51295723176308e-07,-6.0282627934147145e-06,3.2831955318487704e-06,4.3295348016829975e-06,1.0179931671178974e-05,-1.8814124666390423e-06,2.6717951102117598e-05,-2.286807702596203e-06,2.2825095669347125e-05,-6.350387165233843e-06,-7.719554475327889e-06,-1.894826750001802e-05,-3.024777176777441e-05,1.4294348407547352e-05,8.681306008364561e-06,-0.03589212589088978,0.0013896540809028271,0.010251951924876337,-0.016649047894829218
84737,-1.5110823808058765e-06,-7.424633857536823e-06,6.3528021944224895e-06,4.483796015095681e-06,1.2272593581639337e-05,-1.6789169745558e-05,1.2577083707110322e-05,-8.874339890339171e-06,7.324106392721959e-06,-9.327691144113607e-06,-2.2851479807859844e-05,-2.9691154176769554e-05,-1.7612543064799815e-05,-1.8033213617921924e-05,-8.552405023991664e-06,1.1633924614210072e-14,8.154325119395648e-12,0.00011898722400359266,-0.0005825384251627326,-5.8855060242966694e-05
84761,-2.913325667721006e-06,-1.3148704651899709e-06,-3.246017254254785e-06,-5.718282306300395e-06,1.5623502126433412e-05,-5.964927791620337e-07,5.3833696149623456e-06,-6.01741107288392e-06,3.494213659572234e-06,-3.2819478748185346e-06,-2.007715902077962e-05,-7.072590375716414e-06,1.2996829093250709e-06,-7.16024496305942e-06,1.4558450665230528e-05,-6.220773733726053e-14,5.86972758481406e-12,8.369029106162075e-05,-0.0005646662276806031,0.0008788572468014636
84769,-2.688278602413991e-06,-1.962218068898528e-06,1.001829531114946e-06,7.751333213187251e-06,3.078091015069954e-06,-2.0576548391347337e-06,2.886870225096803e-06,1.9209055078223808e-07,8.144101046049498e-06,1.0807516058505707e-07,3.354236448288837e-07,-1.482286608531431e-06,-4.648081679734608e-06,-1.9229969474739103e-05,-4.066837109713885e-06,1.3330214097323244e-14,-3.821604992676392e-12,-0.0001285761120557007,0.00039646105575488397,0.00026316467024730083
84788,-2.3351882302749237e-07,6.909000633880147e-07,-3.2891005508474476e-06,3.333545532940155e-06,5.1559420765823045e-06,-1.971557394912428e-06,-1.1206163308974751e-05,8.705081148574877e-06,1.3143401436731264e-06,-6.988655484873711e-06,3.1750006751793665e-06,-5.649992414402818e-06,-2.532501260046513e-06,-1.4739065500008882e-05,1.903155091242744e-05,-6.910713249936211e-14,-2.934060999334668e-11,-0.0005697633320273857,0.0018219513499625583,0.0005173195288254492
84808,6.043405294868425e-07,1.6791165874161082e-06,-1.5964631715418245e-06,-1.2882258934879599e-05,1.2813477899864629e-05,1.1844665918723478e-05,3.208779094500368e-06,3.1248149534272524e-06,-1.6467957883458625e-05,7.61583059192438e-06,-3.2439571912250975e-05,-1.1921460284999012e-05,3.687891899769447e-06,2.0647235446960445e-05,3.128998680734305e-05,1.425259665394832e-13,-6.584629025976858e-13,-4.00162397936591e-05,-6.637808313565368e-05,2.914235532329773e-05
84827,-4.712386611988457e-06,2.4786106050766464e-06,-3.2339441167390875e-06,-2.9778168310178316e-06,2.787696206594837e-06,8.250220485670539e-06,-0.00013768694201833227,-2.9880206186995764e-06,4.187888058326884e-06,3.178257763256817e-05,1.6572797581189542e-06,-1.718966124592552e-06,1.4307014073632309e-05,-3.436546914176607e-05,-4.528086335704377e-06,1.141767030681393e-14,-5.705084100666445e-13,-4.8678831355496716e-05,0.00024833861263322206,-4.277452647504498e-05
85002,-2.1636039203406336e-06,5.718805494019918e-06,-1.1520781654537405e-05,2.8749165318992554e-05,1.1769066459972568e-06,-3.162542464563274e-05,-1.626105302856063e-05,2.601559598521096e-06,1.1576654932975198e-05,2.968115645453993e-06,3.3307757111264887e-06,6.855104366020784e-06,-4.431079777285111e-05,-1.2255379835759297e-05,2.7482467798114754e-05,8.681326330000411e-06,-0.03589212019951492,-0.32126815998007274,-0.06375425241716348,-0.0009236995622940964
85035,-5.062872962670579e-06,-3.352298556770116e-06,5.727038593009166e-06,4.902344180066689e-06,2.526731933626122e-05,-6.307280674823002e-06,1.2715382764268885e-05,-1.7279948271112856e-05,-4.5639991597030186e-06,2.7465352482082916e-06,-8.58637136269669e-06,1.6736053084464826e-05,-3.767218687992547e-05,-4.086489005204077e-05,1.3554625264164322e-05,-5.745674142089803e-14,-1.48656532265908e-11,-0.00038247634203895193,0.0015894722039052267,-4.016333086744752e-05
85040,-1.6099962974203942e-06,5.191269913169e-06,9.084892142924594e-06,2.3638136592680742e-05,2.3027977055076694e-06,3.211854319465454e-06,-5.866359498467201e-06,5.9553465051204735e-06,1.3209155212840625e-05,-6.499019075496095e-06,-1.0429734371810961e-05,2.3393150766569816e-05,-1.1783617173765338e-05,3.198547202636058e-05,0.00010214637737078247,-7.309728732514686e-14,-1.5844721839922928e-11,-0.000431365541989034,0.0016919268363375618,-0.0001697496224111358
85059,-2.3794753191357495e-06,-9.94701431575942e-07,3.6302146344920447e-06,8.317114401027258e-07,7.267904245251996e-07,2.0405590806194316e-06,5.13035249870438e-06,-2.732703351414533e-06,1.570386313846942e-07,3.4567159467236375e-06,-1.5560199926854826e-05,-3.290677990726975e-06,4.775440272410152e-06,-1.8805319491055316e-05,1.096258338025482e-05,-3.62940711012765e-14,-7.841242296070332e-12,-0.0002389269548137996,0.0008815667251727489,0.00022023503518144892
85067,-1.4412315580974331e-06,-6.374445745798198e-06,-4.381719845298288e-06,-6.266224784643423e-07,7.774349019406878e-07,-7.568161206172938e-06,-8.514648091572848e-06,2.2398474028241664e-06,1.0140457789383133e-07,1.5153870312722715e-06,-2.5312415078306898e-06,-3.978517460946206e-06,5.446504977004272e-07,-1.0599265598258996e-05,5.359683199449513e-06,-3.4213110374388926e-14,-1.0942634011470903e-11,-0.00025844388163329785,0.0009155603150242324,9.995754998100727e-05
85072,-1.294907801067697e-06,-2.24944908462292e-06,-1.5339703854532972e-06,-4.506816390138934e-06,-2.2210324677976744e-06,1.3389761516663469e-05,2.456876721739928e-06,1.3200843989350236e-06,1.025264679335824e-05,9.144725080427173e-06,-0.00012129420130863417,-4.122912356665016e-05,-1.2478695419417369e-05,-8.979184261172707e-06,6.399841827264083e-06,-1.8955963150669208e-14,-6.024865836926364e-12,-0.00017968274450403169,0.0006768514898716335,6.0149679151688145e-05
85077,1.9751706392835e-06,1.693795530090077e-05,-4.409794719780113e-06,1.0257928589539092e-05,3.6153129707395853e-06,3.3960559613692944e-05,-1.868997348608749e-07,-1.7580716643657494e-05,-1.9082656976679553e-06,-2.6601457361656622e-05,-8.141355049686248e-06,-4.541773084387308e-06,-1.63988674591431e-05,-2.3342908204254507e-06,3.6432840144800514e-06,3.6938779320845746e-13,-1.0389852506325705e-11,7.302925850896353e-06,-0.0001586996483939727,0.0002696278260109866
85168,-5.507958129960167e-06,-1.7023143720014883e-06,-1.3524853081342984e-05,-9.205376647121516e-06,1.6088822273836686e-05,-2.6378525015073697e-05,0.00012993284127042374,-1.0638415611477238e-06,1.2272834747119327e-06,3.4024046356595873e-06,-2.7994442541861087e-05,-1.3275213644022367e-05,-2.790457788612978e-05,-4.949460677683959e-05,1.5897849461360198e-05,4.9182775627837346e-14,-2.663959897696861e-11,-0.0001668132733497511,0.000613835115672081,4.889268620739711e-05
85176,-4.159653021917662e-06,-2.2563716671321777e-06,1.0248501094840436e-07,-1.4140129694780335e-06,1.4110872767843365e-05,3.708378484102823e-06,1.240598509316227e-05,-2.39415609544909e-06,-1.1731141666247443e-05,-7.085608410697409e-06,-2.9077504103972676e-05,-1.4800853889053223e-06,3.1456609743414194e-06,-1.4345172632096863e-05,9.295116395861157e-06,6.742379633483913e-14,2.5242742881813248e-12,-5.062076655963597e-06,-0.00014738668646669038,0.0007697898098404947
85177,4.2626107606887965e-07,-8.368386728493613e-06,1.8129588129418127e-06,3.7703035118000733e-06,8.501561491794836e-07,-1.1594163878309805e-05,4.00508381658748e-05,-1.5728282723826293e-05,1.3730113277137152e-05,-1.7051173477037395e-06,1.3309908276778056e-05,-7.203634800004616e-06,-2.1696670435576285e-05,-2.1265806822295e-05,1.0038706842968528e-05,7.464569853878728e-13,2.2533308279511247e-10,0.0054144756284690765,-0.023129722515461,-0.0008556079382808222
85198,1.8097085516020793e-07,3.6909280616337045e-06,4.692632139206458e-07,6.919409805614546e-07,-2.0787641648454506e-06,-2.1258974494090066e-07,2.5473709153203646e-05,-2.6553746245388206e-07,-8.514848207525394e-06,9.163903319158339e-06,2.6084520297275306e-06,-4.984089432462624e-06,-5.744669620267943e-06,-7.373613927967366e-06,-2.0995295651798668e-05,-2.7772840986662367e-14,-1.0160998715779824e-11,-0.0002596212553891858,0.0009826370551180923,0.0024847890505493016
85246,-4.8159862631437025e-06,-2.3444090620879538e-06,-5.17359663076414e-06,4.623531303276525e-06,1.893085033709515e-07,-4.07113384235859e-06,-3.863630276463436e-06,-1.1606128336893104e-06,-3.5621864599382208e-06,6.524700492120328e-06,-1.274024484900832e-05,2.27617150677843e-06,-3.4091067744997985e-06,-1.1967504920023573e-05,7.0148739465517425e-06,-1.3745321801017816e-14,-5.455130834872404e-12,-0.00017502095740536214,0.0006406967839378592,0.0002625216131215946
85257,-2.6788158751912814e-06,-4.4304591968974254e-07,-6.852897012053328e-07,5.2393390950519435e-06,7.1276593538323765e-06,-1.3250362195415198e-06,2.730380253849231e-06,3.3873468008701774e-06,7.02095632382398e-08,-1.7127545515712007e-07,-1.1933306186291328e-05,-6.049449389530383e-06,-1.1349944174288235e-05,-9.641034579048632e-06,-2.801625750289449e-06,-7.626350221356116e-15,-6.3811846549382775e-12,-0.00021907320594003195,0.000837754849480509,0.00019287575542358942
85269,-1.1371392329015447e-06,-6.134010000068781e-06,-5.929221932817244e-06,1.2728605892411673e-05,1.623609335808074e-05,3.253353437412973e-06,-1.1150574769028304e-05,-3.3113974250607586e-06,-1.538447709628213e-05,1.3443256585078545e-05,-5.7748830389769086e-06,1.3945766745237268e-05,-2.709686523686436e-05,-6.97274108535576e-06,-8.99254528089271e-06,-4.749242921454317e-15,-1.8583810040172998e-12,-8.949699519643134e-05,0.0002686669568480578,0.0002656679100526642
85293,6.249549550943374e-06,-9.260524090912747e-06,1.3485446242965255e-05,5.6821987390669454e-05,1.4757157658147145e-05,1.048765001747731e-05,-1.0025537580292188e-05,-3.4623712391065547e-06,1.121029253327903e-06,-9.858861411855588e-06,1.624498125253041e-05,-1.7236514133977246e-05,-2.0903901397152845e-05,6.377780147590712e-06,-8.110264451575877e-05,8.681307144312752e-06,-0.03589212588244543,0.0009893243302892276,0.008975179464845901,0.001130709916095711
85299,-4.5323590703575414e-07,-1.0741182296857422e-06,-7.352907253845486e-07,-5.732045482622171e-07,-6.90865422890065e-07,-9.889474795904105e-07,3.22300645786259e-06,-3.893821977956874e-06,3.6517923342685826e-06,8.718610287806732e-06,7.201066393218513e-07,-5.47121844374164e-06,-7.581972659224767e-06,-4.3642267195925806e-06,-1.5507411770818964e-06,-2.049657304276923e-15,-4.629857978488105e-12,-0.00013278227846595067,0.0004148612022472996,0.0034906530884909258
85348,-1.371029219168283e-06,-6.931771580143477e-06,-1.2225832343091953e-06,1.794490916900791e-06,-1.025651859417741e-06,3.3585974409494244e-06,8.816888344622608e-06,7.177721762259543e-06,-6.24612955765322e-06,-5.9095740295122684e-06,-2.3969240520994953e-06,7.988507837391692e-06,-9.0944578607874e-06,-1.1086158916682036e-05,8.416201115298484e-06,-5.730512546000768e-14,-2.1030713674610653e-11,-0.000410409025390971,0.001290473982061549,0.0008971695567950664
85372,-2.4113836837640365e-06,-5.312489256791241e-06,5.625526466397294e-06,8.467981693204002e-06,-6.222219550894873e-06,-6.796364526796336e-06,-1.4705398222318448e-07,-8.805219899795775e-06,7.970304155338005e-07,3.8198060563724524e-06,-5.839327736062067e-06,3.990009746325601e-06,-2.3608598896354115e-05,-9.084358595832695e-06,-4.0788380110352065e-05,-4.875485950126818e-14,-2.08497276942045e-11,-0.0003344355961934693,0.001369270249992554,-1.1930288280772964e-06
85390,-1.5594715634796338e-06,-5.597004634793676e-06,2.335284540464744e-06,3.314043076370342e-06,-8.243491984928279e-08,3.3553276045572965e-06,-1.8013845661345195e-07,2.889100062470539e-06,-2.0718881229191014e-06,3.3917804974891655e-06,-1.072810861314913e-05,-5.246631166691449e-06,-8.675701447771814e-06,-2.0451753269531435e-05,-5.573109413843549e-06,-3.3786671113291584e-14,-6.86396841031882e-12,-0.00020978529308255208,0.0007870987808011355,9.043497449026621e-05
85394,-8.151502089544451e-07,1.9566104844386914e-06,-4.981925351994531e-06,2.1982021625801498e-07,1.65221111024598e-06,4.651122444705842e-06,-1.0109956761175024e-05,-1.9527193467826415e-06,-1.2939360699223051e-05,4.211832985127947e-06,5.467796734018453e-06,-9.49984106204997e-06,-2.9428887692960897e-06,-1.026997637694089e-05,-1.1515504629650467e-05,-3.9960184421604766e-14,-1.381769493214752e-11,-0.0002963436146459109,0.0010904333064000464,-6.678053344667639e-06
85418,-1.318545582657402e-07,3.800009783641903e-06,-5.265598154785808e-07,2.957434139768045e-07,5.437543080225409e-06,2.394396423874071e-07,-3.4404881202278426e-06,3.495230432752441e-06,-1.2384027080252688e-05,1.5516538163693217e-05,-8.531860059078118e-06,-5.941538766935949e-06,1.0061531047456734e-08,-3.934537957485507e-06,-4.975399407603752e-07,1.6453955821198128e-13,-4.376840974385782e-12,-0.0001193470530611334,0.00028225376807874465,0.004142437609336192
85424,5.918362622138153e-07,3.170303502618192e-07,-7.619030419291629e-06,1.5061239515709274e-07,6.057590658691425e-06,-1.1227178682284004e-05,7.68394249110743e-06,-4.0600032736342434e-06,-5.289729114853845e-06,1.1729221928058618e-05,-3.778834890396177e-05,-9.249530203370876e-06,-6.911783913040096e-07,-1.1064803168220272e-05,-1.8214861746330992e-06,-2.2698326218521e-14,-1.6622412111460506e-12,-0.00011142744790237761,0.0004416595701421678,-0.0001096970935409802
85427,-2.6631231538486694e-06,-1.930830741004954e-06,9.408990541470195e-07,-2.6225239804509304e-07,-4.413177435470286e-06,-1.9048134074223084e-08,6.9651014812245165e-06,-1.250230264620482e-06,-3.940962927123729e-07,-5.490113054316183e-06,-1.2222848170790112e-05,3.167763086269864e-05,-1.2407016673992875e-05,-1.224461925588018e-05,-6.963152391518026e-06,9.083050794310693e-14,-8.405058717078392e-12,-0.00015218457764927602,0.0004573065988562328,0.0011094838164994283
85440,4.04500972200519e-06,1.105196391996043e-05,3.383496856487854e-06,-1.8510504441081047e-06,-4.899064123471288e-06,1.917404825571142e-06,1.6366047505095722e-05,3.5218623064309873e-06,3.790140688403411e-07,2.3953328349900132e-05,-1.463757735710199e-05,2.3743372325709214e-05,-8.954224201102785e-06,-3.565542597935337e-05,-1.643625271221216e-05,1.0070774499638007e-13,1.5824546081476932e-11,0.00041936717056224756,-0.0019758934998827583,0.0009992094482490822
85459,-2.268303323380617e-06,-5.396764518854966e-06,-3.886395291041723e-06,4.352788137792903e-06,4.780482815809468e-06,2.4069659002387854e-07,1.595197104809896e-06,-3.0019140814633268e-06,-2.3610284717647216e-06,-1.8552176343547255e-07,-4.138024308331054e-05,-1.586910998041572e-05,-6.84940398623591e-06,-1.8611891248588733e-05,-7.565401630422873e-06,-2.2945525817965437e-14,-8.326834353680542e-12,-0.00022349355702123972,0.0006605948736759817,0.0003230955392899471
85464,4.1220104086904327e-07,-1.587808562927836e-07,-9.014279777546083e-07,4.961232589853232e-07,-8.058708455171064e-06,1.2784435052214384e-05,9.663101630369561e-06,1.1223711342068287e-06,5.9485186832138555e-06,-1.7099357978222992e-06,-1.7442304440832856e-06,-7.411947463286027e-06,1.0157080731549349e-06,-1.4383634116645018e-05,9.267353375476467e-06,8.681307235247462e-06,-0.035892125888039535,0.0015689983570138343,0.01037111323170694,-0.02303934456180896
85488,-2.9490766045730937e-06,1.123342185354012e-06,-8.3517660323851e-07,8.774729157953857e-07,-7.37252169593167e-07,4.264683858339767e-06,-4.475974620891382e-06,-2.5066482419925876e-07,1.246176408660223e-05,5.774262014871972e-06,-5.659249024259903e-06,8.610042093197899e-06,-1.0429886130361737e-06,-8.03030181747218e-06,-9.260886554656152e-07,-4.240992201398389e-14,-8.731919548442435e-12,-0.0002814731589504671,0.0011095818765554058,0.00017717464972302136
85502,-3.2619843194991974e-06,-1.569933489470092e-05,-3.5168959763629434e-07,-1.2398002546947249e-05,9.057851429556402e-06,3.090639505359218e-05,-1.9692654048750656e-05,-2.403770115152937e-05,-1.8243261615898644e-05,-1.8831755915539012e-05,-1.4636147941334544e-05,9.112228325457539e-07,-1.8813112640665554e-05,-1.2022004672354042e-05,1.0378197218031314e-05,8.681307019523447e-06,-0.03589212591123689,0.0013070872711689557,0.010474401111964824,0.0012294058254181202
85517,-3.225949738785306e-06,-5.149562612450531e-08,-3.1600596975890376e-06,-4.560693753539418e-06,8.435709219220588e-06,-1.648399044520461e-06,4.791930411770097e-06,2.0881571868291073e-06,5.018131626485837e-06,-2.1048256506705738e-06,2.019875740637455e-06,4.663633951018294e-06,-9.15740788963916e-06,-1.8536188099842336e-05,-1.6836040627246333e-06,2.356029960245211e-14,-8.479622158801447e-12,-0.00024450347747434606,0.0009120041860487988,-0.0015774357396481809
85539,-3.5462748065522563e-06,-5.0572621451467985e-06,1.8520690990286178e-05,-1.0020415373703338e-05,-2.8373881023107065e-06,-1.914321152041098e-05,-1.507145119605272e-05,-1.410779577027509e-05,1.736037970426795e-07,1.5200619070729669e-05,-8.51199563837315e-05,-1.8052100982981887e-05,-2.874440144845735e-05,-1.3916198197509637e-06,1.7395137569138713e-05,-1.0924717882258285e-16,6.417946324106411e-12,7.942067557631325e-06,-0.0001495206478294815,-6.268700769316574e-05
85567,-9.406430047509811e-06,1.502879587555337e-07,8.645739737547322e-07,-1.0123987340850892e-06,1.1417918537369725e-06,-0.00013454127892666663,2.2699268941486778e-05,4.133820113966392e-06,-4.834433986333061e-06,-6.149879508637239e-05,-3.4391073158697365e-05,-1.2846629221528558e-05,1.4135553527297588e-05,-4.252795805425619e-05,2.1789923372538388e-05,8.681307056060769e-06,-0.03589212590858393,0.0013633905314862434,0.010292252833550338,0.0008769157172830045
85572,-8.383308690262085e-07,-6.235939717299522e-07,-8.812018334513498e-06,-1.7170907660151566e-06,9.216612690959776e-06,-1.3251307817989459e-05,6.657450352064152e-06,-7.111213385483898e-05,2.0803136732734395e-05,-1.9888857135323425e-05,-8.579615245454972e-06,-4.125038482684083e-05,8.992586950260845e-06,-3.3031040633244977e-06,-7.330883788043801e-06,8.68130765886131e-06,-0.03589212572999221,-0.008794106116395323,0.00819317749980319,0.001337294906175368
85593,-1.2371372709734012e-06,9.183798640874377e-07,-4.5624827554280584e-06,-1.5655777620856485e-06,2.2688368374899496e-06,7.837511770478649e-07,2.776906368412432e-07,4.708988793014149e-07,-3.1042955811914977e-06,9.684124538366694e-06,-4.679731748020478e-06,-1.006856822240026e-06,-1.7383688581799794e-05,-1.841843703376662e-05,-1.651803029952512e-08,6.1079459122108175e-15,-4.119394777004549e-12,-0.00016738269998435213,0.0006480973039979928,0.0003312479019684943
85621,-2.260080267424258e-06,-3.825904583690894e-06,-3.3111086783637323e-06,2.454234916635291e-06,-6.317502369802143e-07,-2.1171856960462353e-06,4.598426599050182e-06,6.079375829297366e-06,4.3906956653539993e-07,2.0148473823102283e-05,-2.6202580667843384e-06,2.6319430224045588e-06,-1.0912599665751344e-05,-1.8010037199880656e-05,4.93303509080197e-06,-4.556295345963986e-14,-1.462666250447411e-11,-0.00032106405525022033,0.0010249491843989126,0.00023761880243555712
85627,-3.938672667259749e-06,-1.937259759029193e-06,6.568338439593018e-07,2.2635175231635128e-07,-1.2494583201079449e-06,3.314102610412843e-06,2.825611968169674e-06,2.6350696806494304e-06,-9.32675439960835e-06,6.716878529204214e-06,7.120659907815961e-06,1.6755292454342523e-05,-1.418828392462323e-05,-2.6422992412756698e-05,-5.563047459767161e-06,1.1359175877554869e-13,-1.185528346527508e-11,-0.00016832546901213573,0.0005103032184729769,0.001274033585636628
85631,-1.744484667524356e-06,-7.280905999242309e-06,-3.2514316763573967e-06,-3.027977343377691e-06,1.206057665420858e-05,8.911155418685019e-06,-4.244181939901978e-06,-8.211757838991874e-07,-2.226583779497054e-06,3.871895727319063e-07,1.6624930922282056e-05,1.0722724919021456e-05,7.395244275509312e-06,-7.788029258265379e-06,7.726920514460235e-06,1.7825669455416377e-13,1.9623905552336478e-11,0.0004263167990520185,-0.002036522415048898,0.00021171813830751698
85645,-2.7854045647964923e-06,-6.526027709840542e-07,-1.5249017813945357e-06,-5.118254969497274e-06,2.8838934672770117e-06,1.1699198052904215e-06,-7.140648560633215e-08,7.873386513834785e-07,-4.5184417316417855e-06,-4.422123436088674e-06,-6.828980435843439e-06,3.1263455351839816e-06,-3.2177736660138053e-06,-1.924166323454392e-05,8.161707380943975e-06,1.0638295524013653e-14,-7.580260785931575e-12,-0.00020825837227652426,0.0007477577552997306,0.000373270061468378
85653,-2.7692627835366853e-06,-1.1924415083476026e-06,8.601549245840019e-07,2.6552468219025567e-06,-5.810867418076573e-07,4.2764449999630685e-06,3.3225937771525315e-06,7.08617986300204e-06,1.3574226942199125e-06,1.0992079364010083e-05,-5.368136022816492e-05,-1.3112504302329123e-05,-1.115332272464667e-05,-1.2051639392732701e-05,3.1345033716615622e-06,0.1889800606499343,0.009018741043144526,-0.00039058360525084674,-0.002902680656411794,-0.000601670212026462
85663,-4.674099734329696e-06,-5.026216573661774e-06,6.762543979365645e-06,1.1903260006061477e-06,6.358529948127725e-06,-9.759498070746468e-06,5.131863118915664e-06,3.2300202848884343e-07,-1.591045313883134e-05,2.5981204489007772e-05,-1.0672750236629015e-05,3.6191210313304893e-06,4.2384671346542565e-06,-1.1124105137456999e-05,2.097225607952813e-06,2.4738562161621176e-14,-9.637480986148872e-12,-0.0001454194204761356,0.00041543057690861143,0.002723510474024762
85686,4.073884713484009e-06,1.1033955142425698e-05,-1.4195006030803182e-05,1.868969228278154e-05,4.770721716695105e-06,-8.76027379364905e-06,-8.527601782345525e-05,-5.7308196805840195e-06,5.752006559182031e-06,6.925166251523646e-06,-1.2330942573182978e-05,3.484076161049635e-07,-3.2851895324802025e-06,-9.674674874444675e-05,6.6955756028026435e-06,-1.6538382398086157e-13,-5.707020923370883e-11,-0.0014519563066525789,0.006060120467425143,0.0007309715598440648
85710,-2.4040375678470492e-06,-2.081734254246922e-06,-1.6087729128889894e-06,1.6627618385333214e-06,-2.655668805476813e-06,-1.0030962905800948e-06,-1.3276846624022694e-06,-1.3425216616307956e-05,9.696169125738884e-06,-5.342724635437641e-06,5.026015514476095e-06,3.1334722221853664e-06,-4.7200694095630425e-06,-1.985164685868381e-05,1.916816860495541e-05,-3.337583043548981e-14,-5.7628911053157394e-12,-0.00018238211481424882,0.0006877881285405877,-0.00016383239097494997
85724,2.5443655724374732e-06,5.23031485085153e-06,-2.328060301108189e-06,-1.4803121858552165e-05,-6.799490103794628e-05,-4.728045176415903e-06,2.7882064816552555e-05,2.5559762481783577e-07,-1.7339753901068494e-05,3.3376727107590425e-05,8.55281526149507e-06,3.3842550671447225e-06,-1.126733575776752e-06,-2.425766513890687e-05,2.3045523977315522e-06,8.681307042978118e-06,-0.03589212591140891,0.0013300255812700441,0.010418122571441677,0.0012276307503952684
85726,4.811871527357105e-06,-7.941674281241059e-06,1.1785642405941988e-06,4.056879608072073e-06,7.998524907994876e-07,1.273129434443408e-06,-9.638079790539591e-06,3.407364049171974e-06,-6.415843037164858e-06,5.47968135605569e-07,-4.009845333378283e-07,-7.929382038736473e-06,-6.650202597955066e-06,-2.285369014527622e-06,-7.24116673360885e-06,-2.3931845864633948e-12,-7.15685666280147e-10,-0.005961406664397127,-0.007626739654018967,0.7435969765910588
85731,-3.6475918760766275e-06,1.107917869528606e-06,-1.437710991474186e-06,-3.620541919792412e-07,-3.500796726841666e-06,8.152456731029894e-07,4.237323881825682e-06,-6.1721058308370624e-06,2.602833872702217e-06,-7.191282931483968e-06,4.100246572863821e-07,-5.9352865571006106e-06,8.540555464587242e-06,1.2423683416988004e-05,8.502192378872238e-06,-2.3974170162942585e-14,-4.72002024704103e-12,-0.00016993526223992915,0.0006103878907782051,0.00272079809087269
85738,2.7164468781389073e-08,-1.6262757275976463e-06,-1.618358099156966e-06,1.9449465173287685e-06,-4.6514641485823e-06,-1.4532731082397685e-05,-3.771777567293215e-07,-9.809114318659934e-07,2.0283753662074516e-05,-6.414455401582111e-06,1.2675470435480413e-05,9.102371375264832e-06,-4.130268311033979e-06,-7.977099079310604e-06,4.344121375176072e-05,-5.659132489832681e-14,-1.2040850990622272e-11,-0.0003653551129261981,0.0014926911176793868,-7.045151075959214e-05
85741,-2.446453379849393e-07,-9.007029030570604e-07,-5.252894943493689e-06,-5.673692349579831e-07,7.461504387725153e-06,2.4072051350629656e-06,2.1049527387831402e-05,-1.1288987391941701e-06,-8.299562757783305e-06,2.7303223485084363e-06,-1.398087711228581e-05,-7.454697359622993e-06,-4.079994383191764e-06,-5.540646200098713e-06,5.166082583739229e-06,2.155711992786638e-14,-5.102848074124492e-12,-0.00016261253622603102,0.0005528703572951048,0.0028995153944285346
85744,1.1132169595183904e-05,-1.3766144367900243e-05,6.432884238071809e-06,1.5264852854451425e-06,5.928929747977754e-06,9.581987072785743e-06,-3.467210793522102e-05,2.589561130370371e-06,6.238997438719632e-05,1.9203266557684954e-05,-3.789830384256536e-06,1.4256944850288176e-05,1.4670672018675601e-05,6.246068737817571e-06,1.453140320342864e-05,4.669049999785833e-13,1.4355495918237664e-10,0.0034081454165389366,-0.014706560298231341,-0.0005573593217925751
85753,-1.8296387808685729e-06,-5.060497507431666e-07,-1.3345291969540629e-06,1.7808445503609777e-06,2.755356603064606e-06,1.4316364519259618e-06,1.4629891175802013e-06,2.334173235443662e-06,5.021929369420719e-06,3.4174568358629463e-06,-6.519359348546723e-06,7.932443084731587e-07,-7.567384944617581e-06,-1.3552922211900932e-05,1.0203338715093249e-06,-2.2428938180537773e-14,-1.683612044405074e-11,-0.00037729869514030744,0.0012951485842384476,-0.0025199660572281873
